word,synonyms
Imola,"['0513', 'Róbert', 'Gellért', 'Dulcinea', 'Robin', 'Gerda', 'Karácson', 'Glória', 'Fatime', 'Fatima', 'Ofélia', 'Imola', 'Szervác', 'Noel', 'Roberta']"
Tordas,"['0627', 'László', 'Deli', 'Dalton', 'Olga', 'Ulászló', 'Sámson', 'Dalia', 'Tordas', 'Eufémia', 'Torda']"
több,"['több', 'néhány', 'sok', 'számos', 'pár', 'egykét']"
nem törő szóköz,"['\xa0', 'szóköz', 'nem törő szóköz']"
ügyében,"['érdekében', 'ügyében', 'céljából', 'végett', 'ért']"
amennyiben,"['ha', 'amikor', 'amennyiben', 'feltéve', 'hogyha', 'föltéve']"
azonkívül,"['akár', 'még', 'sőt', 'ráadásul', 'amellett', 'mi több', 'azonfelül', 'azonkívül']"
Lipót,"['1115', 'Dezső', 'Albert', 'Vladimír', 'Richárd', 'Ángyán', 'Leopoldina', 'Leopold', 'Ladomér', 'Artúr', 'Ányos', 'Lipót', 'Alberta']"
Klarissza,"['0812', 'Klára', 'Sugár', 'Hilda', 'Klarissza', 'Letícia', 'Dina']"
Berta,"['0806', 'Géza', 'Bettina', 'Berta', 'Csobánka', 'Csobán', 'Oktávia', 'Oktáv', 'Décse']"
Oszvald,"['0805', 'Mária', 'Krisztina', 'Ábel', 'Kriszta', 'Emőd', 'Krisztin', 'Manon', 'Páris', 'Áfra', 'Hófehérke', 'Afrodité', 'Hargita', 'Őzike', 'Oszvald', 'Zebulon']"
Korinna,"['1022', 'Mária', 'Előd', 'Korinna', 'Szalóme', 'Koren', 'Inge', 'Ingeborg', 'Várkony']"
elhanyagolható,"['elhanyagolható', 'jelentéktelen', 'nem számottevő']"
gondolatjel,"['–', 'jel', 'kötőjel', 'nagykötőjel', 'gondolatjel']"
Aliz,"['1114', 'Erzsébet', 'Jozafát', 'Klementina', 'Aliz', 'Vanda', 'Huba']"
Kökény,"['0801', 'Péter', 'Fodor', 'Kökény', 'Pető', 'Gusztáv', 'Zsófia', 'Boglár', 'Kleopátra', 'Médea', 'Remény', 'Pálma', 'Ete', 'Majoranna', 'Nimród', 'Ménrót', 'Zsófi', 'Kála', 'Alfonz', 'Orchidea', 'Magnólia', 'Tulipán', 'Boglárka', 'Pénelopé']"
Örzse,"['aifnhsof', 'Örzse']"
Tilla,"['0314', 'Matild', 'Méta', 'Paulina', 'Tilla', 'Tilda', 'Matilda', 'Tilia']"
Ardó,"['0112', 'Elek', 'Ernő', 'Árkád', 'Árkos', 'Ardó', 'Veronika', 'Erna', 'Bors', 'Kaplony', 'Tatjána', 'Ketel', 'Veronka', 'Keszi', 'Cézár', 'Tánya', 'Verona', 'Veron', 'Erneszt', 'Borsa']"
önzetlen,"['önzetlen', 'jó', 'altruista', 'figyelmes', 'előzékeny', 'udvarias', 'készséges', 'segítőkész', 'jószívű']"
dehogy,"['nem', 'ugyan', 'egyáltalán nem', 'soha', 'semmiképpen', 'semmiképpen sem', 'ellenkezőleg', 'semmiképpen nem', 'semmilyen módon', 'szó sincs róla', 'dehogy']"
abban az esetben,"['akkor', 'esetben', 'adott esetben', 'feltéve', 'olyankor', 'olyan esetben', 'abban az esetben']"
Karcsa,"['0528', 'Vilmos', 'Emil', 'Bod', 'Ágoston', 'Uránia', 'Csanád', 'Vilma', 'Karád', 'Agrippa', 'Karcsa', 'Kara', 'Germán', 'Elmira', 'Ágost', 'Viliam', 'Lucián']"
Hendrik,"['0715', 'Roland', 'Henrik', 'Vladimír', 'Kardos', 'Örkény', 'Leonóra', 'Csege', 'Ladomér', 'Manuéla', 'Egon', 'Aurél', 'Barót', 'Hendrik', 'Bonaventúra', 'Orlandó', 'Stella']"
Zorán,"['0304', 'Adria', 'Kázmér', 'Kazimír', 'Adrianna', 'Zorán', 'Adorján', 'Adrienn', 'Bajnok', 'Adrián']"
Amadé,"['0810', 'Csillag', 'Roland', 'Loránd', 'Csilla', 'Lóránt', 'Amadé', 'Bianka', 'Blanka', 'Orlandó', 'Lőrinc']"
ismert,"['adott', 'jelenlegi', 'egyes', 'bizonyos', 'ismert', 'konkrét', 'meghatározott', 'szóban forgó']"
Ödön,"['1120', 'Zoltán', 'Zsolt', 'Amália', 'Amál', 'Edmond', 'Jolán', 'Félix', 'Bódog', 'Jónás', 'Ödön', 'Brendon']"
Emőd,"['0813', 'János', 'Ibolya', 'Emőd', 'Elena', 'Benita', 'Ince', 'Gertrúd', 'Maxim', 'Ipoly', 'Hippolit', 'Gerda', 'Kászon', 'Via']"
kukac,"['@', 'at', 'at jel', 'kukacjel', 'kukac']"
Magda,"['0722', 'Mária', 'Magda', 'Magdó', 'Levendula', 'Médi', 'Magdaléna', 'Lipót', 'Léna', 'Marica', 'Platon', 'Lenke', 'Magdolna']"
Kolumbán,"['1123', 'Dániel', 'Kelemen', 'Dános', 'Kelemér', 'Felicita', 'Klementina', 'Kelen', 'Kolumbán']"
ily módon,"['így', 'ennek megfelelően', 'ily módon', 'eszerint', 'ekképpen']"
sokszor,"['általában', 'esetben', 'mindig', 'gyakran', 'sokszor', 'többnyire', 'rendszeresen', 'sok esetben', 'rendszerint', 'gyakorta']"
Sükösd,"['0403', 'Buda', 'Richárd', 'Irén', 'Keresztély', 'Sükösd', 'Indira', 'Múzsa', 'Hóvirág', 'Iréne', 'Keresztes']"
Ursula,"['1021', 'Zsolt', 'Orsolya', 'Laurent', 'Orsi', 'Kende', 'Ursula', 'Klementina', 'Orsika', 'Larion']"
Adolf,"['0617', 'Teréz', 'Bató', 'Alina', 'Teréza', 'Tereza', 'Alida', 'Terka', 'Terézia', 'Lauretta', 'Teri', 'Batu', 'Adolf', 'Laura', 'Teofil']"
Bodor,"['1119', 'Erzsébet', 'Bodor', 'Zobor', 'Csöre', 'Maxim', 'Béta', 'Örzse', 'Betsabé', 'Abda', 'Abbot']"
Orfeusz,"['0227', 'László', 'Gábor', 'Ákos', 'Lantos', 'Orfeusz', 'Antigoné', 'Lándor', 'Bátor', 'Balambér', 'Gábriel', 'Leander']"
Balázs,"['0203', 'Balázs', 'Izrael', 'Csinszka', 'Oszkár', 'Oszlár', 'Arion']"
Demjén,"['0927', 'Károly', 'Kósa', 'Kozma', 'Vince', 'Adalbert', 'Demjén', 'Karola', 'Damján', 'Denton', 'Demény', 'Döme', 'Karel', 'Dömös', 'Florentin']"
négyzet,"['²', 'jel', 'hivatkozás', '2', 'második hatvány', 'négyzet']"
Abigél,"['0209', 'Erős', 'Erika', 'Erik', 'Donald', 'Ronald', 'Szabin', 'Marián', 'Hanga', 'Alex', 'Apollónia', 'Aladdin', 'Rex', 'Alarik', 'Ciceró', 'Kirill', 'Abigél', 'Apolka', 'Aladin', 'Cirill']"
helyes,"['illő', 'való', 'jó', 'méltó', 'helyes']"
Villő,"['0612', 'János', 'Villő', 'Eta', 'Leó', 'Etelka', 'Lionel', 'Leon']"
Csenge,"['0724', 'Krisztina', 'Dániel', 'Kinga', 'Borisz', 'Kriszta', 'Dános', 'Levendula', 'Krisztin', 'Bernárd', 'Tina', 'Csenge', 'Kiri', 'Bernát', 'Csengele', 'Kincső']"
Narcisszusz,"['1029', 'Melinda', 'Némó', 'Narcisszusz', 'Zénó', 'Nárcisz', 'Őzike', 'Teofil']"
nagyon,"['meglehetősen', 'jól', 'nagyon', 'jócskán', 'alaposan', 'bőven', 'eléggé', 'felettébb', 'tisztességesen', 'rendesen', 'derekasan']"
nem áll rendelkezésre,"['nincs', 'hiányzik', 'nem létezik', 'nem áll fenn', 'nem áll rendelkezésre']"
Friderika,"['1019', 'Péter', 'Pál', 'Pető', 'Nándor', 'Friderika', 'Joel', 'Pósa', 'Izsák', 'Berény', 'Pável', 'Ferdinánd', 'Frida', 'Lauretta', 'Fernandó', 'Laura']"
bizarr,"['furcsa', 'idegen', 'groteszk', 'bizarr']"
Antigoné,"['0613', 'Antal', 'Anna', 'Netti', 'Tóbiás', 'Antos', 'Anton', 'Antigoné', 'Anettka', 'Grácia', 'Toni', 'Anett']"
munkaerő,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
Rézi,"['1015', 'Aranka', 'Teréz', 'Auróra', 'Vilma', 'Teréza', 'Tereza', 'Hédi', 'Aurélia', 'Hedda', 'Terka', 'Berény', 'Terézia', 'Tekla', 'Teri', 'Hedvig', 'Rézi']"
Petres,"['0531', 'Mária', 'Angyal', 'Marietta', 'Villő', 'Matild', 'Petres', 'Angéla', 'Zengő', 'Tilda', 'Angyalka', 'Matilda', 'Tilia', 'Petronella']"
Alfonz,"['1030', 'Fáni', 'Fanni', 'Kolozs', 'Stefánia', 'Arzén', 'Stefi', 'Alfonz', 'Kolos']"
majdan,"['majd', 'később', 'egyszer', 'azt követően', 'aztán', 'a későbbiekben', 'a továbbiakban', 'majdan', 'egy idő után']"
Áron,"['0701', 'Gyula', 'Anna', 'Tihamér', 'Annamária', 'Denver', 'Előd', 'Annamari', 'Olivér', 'Annabella', 'Dévald', 'Áron', 'Tibold', 'Detre', 'Lévi']"
Zseni,"['1225', 'Nyeste', 'Eugénia', 'Kabos', 'Karácson', 'Anasztázia', 'Anasztáz', 'Zseni', 'Noel']"
Orgona,"['0909', 'Péter', 'Ádám', 'Pető', 'Omár', 'Gara', 'Orgona', 'Szergiusz']"
vásár,"['piac', 'kereslet', 'kínálat', 'kereskedelem', 'vásár', 'áruforgalom']"
hazánk,"['Magyarország', 'ország', 'hazánk', 'haza', 'magyar állam', 'Magyar Köztársaság', 'országunk']"
Sion,"['1028', 'Simon', 'Acél', 'Tádé', 'Alfréd', 'Szimóna', 'Tömör', 'Sion', 'Szimonetta']"
végett,"['érdekében', 'ügyében', 'céljából', 'végett', 'ért']"
díszpont,"['•', 'pont', 'díszpont']"
Evita,"['1224', 'Éva', 'Ádám', 'Ervin', 'Evita', 'Vica', 'Léda', 'Noémi', 'Délibáb', 'Noé', 'Adél', 'Iringó', 'Hermina']"
Alarik,"['0808', 'László', 'Gusztáv', 'Domokos', 'Domonkos', 'Dominik', 'Alarik', 'Domán', 'Zádor', 'Ágost', 'Aladin', 'Hartvig']"
fennáll,"['van', 'áll', 'található', 'létezik', 'fennáll']"
legkevesebb,"['legalább', 'minimum', 'legkevesebb', 'minimálisan']"
Terka,"['1015', 'Aranka', 'Teréz', 'Auróra', 'Vilma', 'Teréza', 'Tereza', 'Hédi', 'Aurélia', 'Hedda', 'Terka', 'Berény', 'Terézia', 'Tekla', 'Teri', 'Hedvig', 'Rézi']"
Gyenes,"['1202', 'Dénes', 'Melinda', 'Gyenes', 'Aranka', 'Vivien', 'Szilvánusz', 'Dienes', 'Aurél', 'Aurélia', 'Aura']"
Kaplony,"['0112', 'Elek', 'Ernő', 'Árkád', 'Árkos', 'Ardó', 'Veronika', 'Erna', 'Bors', 'Kaplony', 'Tatjána', 'Ketel', 'Veronka', 'Keszi', 'Cézár', 'Tánya', 'Verona', 'Veron', 'Erneszt', 'Borsa']"
Csomor,"['0409', 'Vince', 'Dusán', 'Dömötör', 'Lél', 'Csomor', 'Csoma', 'Csombor']"
Menta,"['0814', 'Bere', 'Atanáz', 'Marcell', 'Özséb', 'Menyhért', 'Menta', 'Marsall', 'Misa', 'Mikeás']"
visszataszító,"['visszataszító', 'furcsa', 'undorító']"
Veronka,"['0709', 'Margit', 'Marina', 'Nóra', 'Leonóra', 'Vera', 'Félix', 'Hajna', 'Bereniké', 'Veronika', 'Koppány', 'Eleonóra', 'Fausztina', 'Lukrécia', 'Veronka', 'Verona', 'Veron', 'Detre']"
idevágó,"['kapcsolatos', 'szóló', 'tartozó', 'kapcsolódó', 'összefüggő', 'kötődő', 'kapcsolatban álló', 'idevágó', 'releváns', 'összefüggésben álló']"
szigma,"['ς', 'görög betű gyűjtőfogalom', 'Σ nagybetű', 'szóvégi szigma', 'szigma']"
Sándor,"['1011', 'Sándor', 'Lajos', 'Mária', 'Galina', 'Birgit', 'Tódor', 'Pintyőke', 'Tasziló', 'Platina', 'Germán', 'Brigitta', 'Csák', 'Brúnó', 'Hont']"
Platon,"['0722', 'Mária', 'Magda', 'Magdó', 'Levendula', 'Médi', 'Magdaléna', 'Lipót', 'Léna', 'Marica', 'Platon', 'Lenke', 'Magdolna']"
László,"['0828', 'László', 'Morgan', 'Elemér', 'Ágoston', 'Bán', 'Alfréd', 'Agrippa', 'Hermész', 'Mimóza', 'Ágost', 'Mózes']"
saját,"['saját', 'tulajdonában lévő', 'privát', 'magán']"
Sebők,"['1230', 'Dávid', 'Dénes', 'Margit', 'Dózsa', 'Szabin', 'Libor', 'Dakó', 'Zoárd', 'Dienes', 'Sebők', 'Zalán', 'Sebő', 'Hunor']"
Benő,"['0331', 'Ákos', 'Árpád', 'Jelek', 'Béni', 'Üllő', 'Benjámin', 'Kornélia', 'Johanna', 'Benő']"
Adony,"['0626', 'János', 'Pál', 'Morgan', 'Dózsa', 'Upor', 'Dakó', 'Adonisz', 'Kirill', 'Pósa', 'Adony', 'Pável', 'Pénelopé']"
rendesen,"['meglehetősen', 'jól', 'nagyon', 'jócskán', 'alaposan', 'bőven', 'eléggé', 'felettébb', 'tisztességesen', 'rendesen', 'derekasan']"
Liza,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
Ζ,"['ζ', 'görög betű gyűjtőfogalom', 'Ζ nagybetű', 'zéta']"
Hümér,"['1112', 'Martin', 'Márton', 'Krisztián', 'Hamilton', 'Levente', 'Aba', 'Emil', 'Tihamér', 'Líviusz', 'Renáta', 'Martos', 'Keresztély', 'Asztrik', 'Bacsó', 'Jozafát', 'Szilvánusz', 'Renátó', 'René', 'Bács', 'Hümér', 'Jónás', 'Keresztes']"
Manassé,"['0128', 'Péter', 'Tamás', 'Gyula', 'Károly', 'Ágnes', 'Margit', 'Pető', 'Amália', 'Amál', 'Efraim', 'Apollónia', 'Amadé', 'Gréta', 'Karola', 'Manfréd', 'Margó', 'Karel', 'Manassé', 'Apolka', 'Margitta', 'Margita']"
Miron,"['1210', 'Judit', 'Eulália', 'Lívia', 'Miron', 'Loretta']"
Korall,"['0514', 'Kora', 'Bónis', 'Gyöngy', 'Gemma', 'Paszkál', 'Bonifác', 'Bekes', 'Julianna', 'Gyöngyike', 'Korall', 'Gyöngyvirág', 'Juliska']"
Szilveszter,"['1231', 'Katalin', 'Szilveszter', 'Kitti', 'Máriusz', 'Melánia', 'Ajándék', 'Katerina', 'Katarina', 'Ubul']"
lévő,"['lévő', 'álló', 'szereplő', 'található', 'levő', 'megtalálható', 'elhelyezkedő']"
Rados,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
°C,"['°C', '°', 'Celsius', 'Celsiusfok']"
kijelent,"['mond', 'szól', 'beszél', 'közöl', 'kiemel', 'hangsúlyoz', 'kijelent']"
Alma,"['0710', 'Január', 'Amália', 'Elma', 'Amál', 'Alma', 'Ulrik', 'Rubin', 'Bekes', 'Kenese', 'Szilvána', 'Szilvánusz', 'Engelbert']"
Edvin,"['1012', 'Rezső', 'Miksa', 'Szerafin', 'Maximilián', 'Misa', 'Szeráf', 'Edvin']"
együtt,"['összesen', 'együtt', 'összességében', 'együttvéve', 'összesítve']"
Vince,"['0927', 'Károly', 'Kósa', 'Kozma', 'Vince', 'Adalbert', 'Demjén', 'Karola', 'Damján', 'Denton', 'Demény', 'Döme', 'Karel', 'Dömös', 'Florentin']"
retteg,"['fél', 'tart', 'ódzkodik', 'retteg']"
Zoárd,"['1230', 'Dávid', 'Dénes', 'Margit', 'Dózsa', 'Szabin', 'Libor', 'Dakó', 'Zoárd', 'Dienes', 'Sebők', 'Zalán', 'Sebő', 'Hunor']"
Ulrik,"['0807', 'Ibolya', 'Albert', 'Uránia', 'Kötöny', 'Ulrik', 'Áfra', 'Afrodité', 'Donát', 'Arabella', 'Donatella', 'Kajetán', 'Vénusz']"
Ágoston,"['0828', 'László', 'Morgan', 'Elemér', 'Ágoston', 'Bán', 'Alfréd', 'Agrippa', 'Hermész', 'Mimóza', 'Ágost', 'Mózes']"
Demény,"['0927', 'Károly', 'Kósa', 'Kozma', 'Vince', 'Adalbert', 'Demjén', 'Karola', 'Damján', 'Denton', 'Demény', 'Döme', 'Karel', 'Dömös', 'Florentin']"
Sára,"['1009', 'Günter', 'Dénes', 'Elemér', 'Ábrahám', 'Andor', 'Szibilla', 'Dienes', 'Ábrám', 'Sári', 'Sára', 'Ibrány', 'Ábris', 'Rusztem', 'Ibrahim']"
Bonnie,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
előbb,"['korábban', 'előbb', 'ezt megelőzően', 'azt megelőzően', 'előzően']"
–,"['–', 'jel', 'kötőjel', 'nagykötőjel', 'gondolatjel']"
—,"['—', 'kvirtmínusz']"
Zsadány,"['0823', 'Farkas', 'Fülöp', 'Rózsa', 'Bence', 'Minerva', 'Zágon', 'Rózsi', 'Zsadány', 'Zakeus', 'Kurd', 'Szidónia', 'Fajsz', 'Zdenka', 'Filip', 'Szidi']"
Sári,"['1009', 'Günter', 'Dénes', 'Elemér', 'Ábrahám', 'Andor', 'Szibilla', 'Dienes', 'Ábrám', 'Sári', 'Sára', 'Ibrány', 'Ábris', 'Rusztem', 'Ibrahim']"
beszél,"['mond', 'szól', 'beszél', 'közöl', 'kiemel', 'hangsúlyoz', 'kijelent']"
’,"['’', 'idézőjel', 'félidézőjel', 'aposztróf']"
Mandel,"['0326', 'Lehel', 'Emánuel', 'Mánuel', 'Dusán', 'Leonóra', 'Larissza', 'Lara', 'Manuéla', 'Maxima', 'Immánuel', 'Torna', 'Tormás', 'Turul', 'Manó', 'Mendel', 'Torontál', 'Mandel']"
Hubertusz,"['1103', 'Bálint', 'Győző', 'Szilvia', 'Ida', 'Hubertusz', 'Valentin', 'Malakiás', 'Hubert', 'Bertold']"
Angyal,"['0531', 'Mária', 'Angyal', 'Marietta', 'Villő', 'Matild', 'Petres', 'Angéla', 'Zengő', 'Tilda', 'Angyalka', 'Matilda', 'Tilia', 'Petronella']"
”,"['”', 'jel', 'macskaköröm', 'idézőjel', 'záró idézőjel']"
„,"['„', 'jel', 'macskaköröm', 'idézőjel', 'nyitó idézőjel']"
mint,"['mint', 'akár', 'akárcsak']"
†,"['†', 'jel', 'hivatkozás', 'kereszt']"
fordított felkiáltójel,"['¡', 'felkiáltójel', 'fordított felkiáltójel']"
előrelátható,"['várható', 'valószínű', 'valószínűsíthető', 'remélhető', 'számítás szerinti', 'előrelátható']"
‡,"['‡', 'jel', 'hivatkozás', 'kereszt', 'kettőskereszt']"
•,"['•', 'pont', 'díszpont']"
Vladimír,"['1115', 'Dezső', 'Albert', 'Vladimír', 'Richárd', 'Ángyán', 'Leopoldina', 'Leopold', 'Ladomér', 'Artúr', 'Ányos', 'Lipót', 'Alberta']"
…,"['…', 'pont', 'jel', 'három pont']"
Bató,"['1102', 'Viktor', 'Tóbiás', 'Bató', 'Achilles', 'Batu', 'Vitéz', 'Rátold']"
Szilárd,"['1214', 'Szilárd', 'Kurt', 'Boroszló', 'Konrád', 'Boleszláv', 'Bertold']"
‰,"['‰', 'jel', 'százalékjel', 'ezrelékjel']"
‱,"['‱', 'százalékjel', 'ezrelékjel', 'tízezrelékjel']"
′,"['′', 'szögperc']"
″,"['″', 'szögmásodperc']"
Kunó,"['0601', 'Tünde', 'Hortenzia', 'Jusztin', 'Angéla', 'Szemirámisz', 'Paulina', 'Kurt', 'Konrád', 'Fortunát', 'Kunó', 'Tündér', 'Torda', 'Simeon', 'Júnó', 'Pandóra']"
csekély számú,"['néhány', 'kevés', 'pár', 'nem sok', 'csekély számú']"
Szilvána,"['0710', 'Január', 'Amália', 'Elma', 'Amál', 'Alma', 'Ulrik', 'Rubin', 'Bekes', 'Kenese', 'Szilvána', 'Szilvánusz', 'Engelbert']"
Annamária,"['0701', 'Gyula', 'Anna', 'Tihamér', 'Annamária', 'Denver', 'Előd', 'Annamari', 'Olivér', 'Annabella', 'Dévald', 'Áron', 'Tibold', 'Detre', 'Lévi']"
⁄,"['⁄', 'perjel', 'törtjel']"
Dusán,"['0907', 'István', 'Kósa', 'Regina', 'Dusán', 'Rea', 'Menyhért', 'Stefán', 'Márkus', 'Lél', 'Ivor', 'Rege']"
körülbelül,"['kb', 'vagy', 'mintegy', 'közel', 'körülbelül', 'nagyjából', 'hozzávetőleg', 'megközelítőleg', 'hozzávetőlegesen', 'durván']"
ez évi,"['idei', 'ez évi', 'idei évi']"
időnként,"['ritkán', 'esetenként', 'néha', 'időnként', 'ritka esetben']"
pontosan,"['igen', 'szó', 'persze', 'természetesen', 'pontosan', 'csakis', 'így van', 'úgy van']"
távollétében,"['nélkül', 'hiányában', 'távollétében']"
Henriett,"['0713', 'Jenő', 'Jakab', 'Ernő', 'Henrik', 'Jákó', 'Szilvánusz', 'Jakus', 'Henrietta', 'Szórád', 'Sarolta', 'Silás', 'Indra', 'Sári', 'Sára', 'Hendrik', 'Harri', 'Szilas', 'Jákob', 'Henriett', 'Erneszt']"
testes,"['kövér', 'hízott', 'nagy darab', 'elhízott', 'hájas', 'dagadt', 'testes', 'molett']"
korszerű,"['korszerű', 'új', 'modern', 'újszerű', 'haladó']"
epszilon,"['ε', 'görög betű gyűjtőfogalom', 'Ε nagybetű', 'epszilon']"
gyermek,"['gyermek', 'ember', 'gyerek', 'gyerkőc', 'tinédzser', 'tini', 'kamasz', 'kölyök']"
más szóval,"['azaz', 'vagyis', 'tulajdonképpen', 'avagy', 'másként', 'pontosabban', 'szóval', 'helyesebben', 'jobban mondva', 'más szóval', 'arról van szó']"
Csongor,"['0417', 'Klára', 'Nyeste', 'Rudolf', 'Zongor', 'Rezső', 'Raul', 'Árnika', 'Ralf', 'Zea', 'Ince', 'Csongor', 'Nefelejcs', 'Rolf', 'Radó', 'Anasztázia', 'Zia', 'Megyer']"
semmiképpen,"['nem', 'ugyan', 'egyáltalán nem', 'soha', 'semmiképpen', 'semmiképpen sem', 'ellenkezőleg', 'semmiképpen nem', 'semmilyen módon', 'szó sincs róla', 'dehogy']"
főleg,"['elsősorban', 'inkább', 'különösen', 'leginkább', 'főként', 'főleg', 'elsődlegesen', 'főképp', 'különösképpen', 'kiváltképpen', 'kiváltképp', 'különösképp']"
Dániel,"['1211', 'Árpád', 'Dániel', 'Szabin', 'Dános', 'Artúr']"
Boriska,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
József,"['0918', 'József', 'Richárd', 'Főbe', 'Timur', 'Diána', 'Metód']"
Szófia,"['0930', 'Viktor', 'Szófia', 'Zsófia', 'Örs', 'Felícia', 'Médea', 'Jeromos', 'Zsófi', 'Becse', 'Laborc', 'Hunor', 'Szofi']"
Margó,"['0222', 'Péter', 'Pál', 'Margit', 'Pető', 'Palmer', 'Lándor', 'Margó', 'Pósa', 'Pável', 'Gerzson', 'Leander', 'Margitta', 'Margita']"
Makár,"['0115', 'Sándor', 'Pál', 'Mike', 'Loránd', 'Lóránt', 'Makár', 'Vitus', 'Palmer', 'Klarissza', 'Alfréd', 'Uzon', 'Itala', 'Móric', 'Pósa', 'Mór', 'Aurél', 'Pável', 'Mikeás', 'Vidos']"
Klotild,"['0603', 'Bercel', 'Klotild', 'Kelvin', 'Tilda', 'Kevin', 'Cicelle', 'Célia', 'Héliosz', 'Cecília']"
Maximilián,"['1012', 'Rezső', 'Miksa', 'Szerafin', 'Maximilián', 'Misa', 'Szeráf', 'Edvin']"
általában,"['általában', 'esetben', 'mindig', 'gyakran', 'sokszor', 'többnyire', 'rendszeresen', 'sok esetben', 'rendszerint', 'gyakorta']"
Dorottya,"['0206', 'Dóra', 'Dorottya', 'Réka', 'Titánia', 'Dolli', 'Ditte', 'Ámor', 'Szilvánusz', 'Tódor', 'Amanda', 'Ajándék', 'Dorka', 'Kasszandra', 'Gara', 'Korvin', 'Titusz', 'Titán', 'Júnó']"
Mike,"['1206', 'Miklós', 'Mike', 'Kolta', 'Miksa', 'Mikó', 'Nikol', 'Csinszka', 'Misa', 'Nikoletta', 'Nikolett', 'Gyopár']"
EUR,"['euró', 'EUR', '€']"
Nándor,"['1019', 'Péter', 'Pál', 'Pető', 'Nándor', 'Friderika', 'Joel', 'Pósa', 'Izsák', 'Berény', 'Pável', 'Ferdinánd', 'Frida', 'Lauretta', 'Fernandó', 'Laura']"
Raul,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
óriási,"['nagy', 'nagyobb', 'hatalmas', 'óriási', 'nagyméretű', 'terjedelmes', 'kolosszális']"
Bora,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
Anasztázia,"['1225', 'Nyeste', 'Eugénia', 'Kabos', 'Karácson', 'Anasztázia', 'Anasztáz', 'Zseni', 'Noel']"
e napon,"['ma', 'most', 'e napon', 'a mai nap során', 'a mai nap folyamán', 'a mai nap']"
Bori,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
Hedda,"['1015', 'Aranka', 'Teréz', 'Auróra', 'Vilma', 'Teréza', 'Tereza', 'Hédi', 'Aurélia', 'Hedda', 'Terka', 'Berény', 'Terézia', 'Tekla', 'Teri', 'Hedvig', 'Rézi']"
semmilyen módon,"['nem', 'ugyan', 'egyáltalán nem', 'soha', 'semmiképpen', 'semmiképpen sem', 'ellenkezőleg', 'semmiképpen nem', 'semmilyen módon', 'szó sincs róla', 'dehogy']"
épp,"['éppen', 'alig', 'épp', 'éppen hogy', 'éppenséggel', 'épp hogy']"
szóköz,"['\xa0', 'szóköz', 'nem törő szóköz']"
Bors,"['0311', 'Szilárd', 'Aladár', 'Teréz', 'Borostyán', 'Konstantin', 'Ulrik', 'Teréza', 'Tereza', 'Riza', 'Kadosa', 'Bors', 'Bendegúz', 'Terka', 'Terézia', 'Teri', 'Tera', 'Kadocsa', 'Tímea', 'Borbolya', 'Borsa']"
Gabriella,"['1212', 'Gabriella', 'Csepel', 'Johanna', 'Bulcsú']"
Ugocsa,"['1109', 'Tihamér', 'Tivadar', 'Fedor', 'Nátán', 'Ugocsa', 'Oresztész', 'Ugron', 'Teodor', 'Bozsó']"
€,"['€', 'euró', 'eurójel']"
ez évben,"['idén', 'ez évben', 'ebben az évben']"
Lándor,"['0313', 'Zoltán', 'Krisztián', 'Salamon', 'Egyed', 'Csolt', 'Salvador', 'Lándor', 'Patrícia', 'Ida', 'Rozina', 'Arabella', 'Solt', 'Leander', 'Ajtony']"
